Precio,Ubicacion,Área (m^2),Distrito,Dormitorios,Baños,Latitud,Longitud,Link,n° colegios (radio 1500m),n° parques/areas verdes (radio 800m),n° hospitales (radio 2000m),n° restaurantes (radio 800m),n° supermercados (radio 1000m),n° gasolineras (radio 1000m)
1100000.0,"San Isidro, Perú",380.0,San Isidro,4,4,-12.09812,-77.03566,https://www.laencontre.com.pe/inmueble/9a57-9f5e-56b9db7d-e4937e1ec8d8-4d05,17,15,4,110,6,38
1000000.0,"Pueblo Libre, Lima, Perú",645.0,Pueblo Libre,5,3,-12.07653,-77.06735,https://www.laencontre.com.pe/inmueble/90cc-b5eb-7fcc67d5-c197af3a0885-4386,51,49,6,138,4,71
1200000.0,"Calle Jose Felix Olcay 221, Miraflores, Perú",574.0,Miraflores,7,5,-12.12255,-77.02264,https://www.laencontre.com.pe/inmueble/537452,29,15,3,200,8,123
160000.0,"Chancay, Huaral",303.0,Chancay,6,4,-11.57081,-77.26889,https://www.laencontre.com.pe/inmueble/a6ee-8253-fa0d01f6-5f555a94623f-1274,23,15,1,12,0,9
445000.0,"Av Surco 485, Santiago De Surco, Perú",293.0,Santiago de Surco,3,2,-12.14315,-76.99635,https://www.laencontre.com.pe/inmueble/fc11-aa22-f2841fef-69387a0d5b94-4ee5,46,30,2,44,3,64
320000.0,"Jirón Antonio Cabo 592, Los Olivos, Perú",307.0,Los Olivos,8,5,-12.00762,-77.06487,https://www.laencontre.com.pe/inmueble/194d-914b-1518cff3-29a0b60442a9-4d5d,81,36,5,39,4,24
95000.0,"Pasaje Los Cerezos, Pj. Pamplona Alta Sector Las Americas, Villa María Del Triunfo, Lima, 15811, Per",270.0,Villa María del Triunfo,3,2,-12.1384,-76.95279,https://www.laencontre.com.pe/inmueble/3f8b-af6b-bf51ea1f-d0b457f25f1c-42af,63,26,0,14,1,0
350000.0,"Pachacamac - Lurin - Lima - Peru, Lurín, Perú",1158.0,Lurin,4,3,-12.30992,-76.83734,https://www.laencontre.com.pe/inmueble/6a7e-bf36-b6620925-3e935641c3ad-4a7a,2,5,0,58,0,13
220000.0,"Los Olivos, Lima",254.0,Los Olivos,6,4,-11.97626,-77.07503,https://www.laencontre.com.pe/inmueble/1e45-a5e1-8c578247-6ee91b345315-4cce,81,45,4,70,2,65
1170000.0,"El Olivar, Lima",288.0,Lima,6,6,-12.02055,-77.09348,https://www.laencontre.com.pe/inmueble/bd91-9e44-46c39192-ede54cd3d599-4de3,47,41,4,57,3,24
210000.0,"Av. Nicolás De Araníbar, Lima, Perú",146.0,Lima,4,2,-12.07482,-77.03177,https://www.laencontre.com.pe/inmueble/627-8cfc-4d7c1e28-6a5643f85c9b-416c,68,15,10,52,6,165
569000.0,"Santiago De Surco, Lima",342.0,Santiago de Surco,3,3,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/d0d7-8896-416d3c32-2325c0a16afc-4b39,27,19,1,139,5,33
405000.0,"Alameda Del Corregidor, La Molina, Perú",350.0,La Molina,5,2,-12.10522,-76.94721,https://www.laencontre.com.pe/inmueble/a79f-91fc-585e93e8-891758867f9e-4778,0,35,0,17,0,0
250000.0,"Condominio El Ensueño, Carretera Central, Huarochirí, Perú",140.0,Chaclacayo,3,5,-11.98197,-76.79667,https://www.laencontre.com.pe/inmueble/cc98-9f7d-ef9ee202-a106eec6a77c-4e7e,8,23,1,0,0,21
649000.0,"Alejandro Deustua, Miraflores, Perú",372.0,Miraflores,5,5,-12.11682,-77.01202,https://www.laencontre.com.pe/inmueble/6e9c-94a6-f9451c88-d1f84f26514a-503e,34,31,5,45,4,115
500000.0,"Los Olivos 678, Chaclacayo, Perú",400.0,Chaclacayo,6,5,-11.97671,-76.77031,https://www.laencontre.com.pe/inmueble/5c82-be51-5107983f-de22b6bddebe-46a4,14,6,0,29,2,34
1200000.0,"Corpac, Lima",546.0,Lima,3,4,-12.09887,-77.01374,https://www.laencontre.com.pe/inmueble/539559,14,34,3,44,3,95
1150000.0,"Sierra Morena, Cieneguilla, Perú",6840.0,Cieneguilla,4,4,-12.03772,-76.71286,https://www.laencontre.com.pe/inmueble/f1a4-9568-1aa7a5e9-e68581a0d678-4a34,0,1,0,0,0,0
870000.0,"Las Lagunas, La Molina, Perú",700.0,La Molina,4,5,-12.08122,-76.92057,https://www.laencontre.com.pe/inmueble/721a-ae4e-69992e5f-47fbcfe62abf-4864,8,7,0,2,4,1
590000.0,"C. Raoul De Veneuil 113, Santiago De Surco 15049, Perú",379.0,Santiago de Surco,5,2,-12.13557,-77.01377,https://www.laencontre.com.pe/inmueble/a792-98a1-2d98f3aa-cb9a3cbbf659-46ae,30,48,2,77,3,76
275000.0,"Patriotismo 735, Los Olivos, Perú",127.0,Los Olivos,6,4,-11.93402,-77.07804,https://www.laencontre.com.pe/inmueble/db10-bfb7-db1fd852-a7ed7999e3e0-487e,63,36,0,65,0,14
118000.0,"Carabayllo, Perú",120.0,Carabayllo,6,11,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/3224-851f-74ffed67-bb0651ce440d-4666,0,1,0,0,0,0
750000.0,"San Isidro, Perú",353.0,San Isidro,3,4,-12.09812,-77.03566,https://www.laencontre.com.pe/inmueble/4db8-8d02-73286180-5f1a0471718-4dd0,17,15,4,110,6,38
3800000.0,"Casuarinas Alta I Y Ii Etapa, Santiago De Surco, Perú",2160.0,Santiago de Surco,9,2,-12.12205,-76.9657,https://www.laencontre.com.pe/inmueble/1a1-a62d-231747b8-97a7ead7db2e-443c,18,9,0,0,0,0
1950000.0,"Avenida Lima Sur 1874, Lurigancho-chosica, Lima, Perú",460.0,Lurigancho,5,,-11.93562,-76.69529,https://www.laencontre.com.pe/inmueble/457968,34,12,1,82,2,10
350000.0,"Los Pulpos, Lurín, Perú",200.0,Lurin,2,,-12.30764,-76.83917,https://www.laencontre.com.pe/inmueble/9f-a5a3-8bac0de6-ce9327951a07-4d90,2,4,0,40,0,0
180000.0,"Urb Los Girasoles De Huampani, Lurigancho-chosica, Perú",0.0,Lurigancho,,,-11.97308,-76.78177,https://www.laencontre.com.pe/inmueble/bfbe-92c5-10e61f52-d08c9992af39-4d32,11,53,0,0,0,7
3372272.0,"Menorca Mala, Avenida Marchand, Mala, Cañete, Perú",66.0,Mala,2,1,-12.67058,-76.65354,https://www.laencontre.com.pe/inmueble/8c86-b14e-8536ddd-5e732bc6694b-4e40,0,0,0,0,0,0
195000.0,"Jr. Santa Rosa 951, Distrito De Lima, Perú",248.0,Lima,7,5,-11.87237,-77.08873,https://www.laencontre.com.pe/inmueble/ecf0-a313-55017606-3a89afbc650f-4de4,26,1,2,0,0,0
370000.0,"Rinconada Baja, Lima",160.0,Lima,3,2,-12.07899,-76.93104,https://www.laencontre.com.pe/inmueble/af15-896c-dc4db366-f12064cff90-1274,7,4,0,1,2,27
175000.0,"Huaca Media Luna 145, La Molina, Perú",126.0,La Molina,5,3,-12.11324,-76.93571,https://www.laencontre.com.pe/inmueble/d33c-95ac-a0b27a3c-f2c6a66b6290-4547,0,33,0,1,0,0
430500.0,"Centro De Salud Mental Y Adicciones ""los Nogales"", Los Nogales, Chaclacayo, Lima, Perú",600.0,,5,4,0.0,0.0,https://www.laencontre.com.pe/inmueble/b0c8-b88b-b4a8c384-36a8e52acdd1-43f1,0,0,0,0,0,0
429900.0,"Malecón Superior No 1858, Lima, Perú",484.0,Punta Hermosa,4,4,-12.32889,-76.83133,https://www.laencontre.com.pe/inmueble/a74e-9c1c-d4b7f0a1-33906f103b6f-47f6,1,15,1,70,1,0
50000.0,"Carabayllo, Lima, Perú",76.0,Carabayllo,3,2,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/9cfe-aed6-ad5e5f1e-f76cc51c23b9-4a26,0,1,0,0,0,0
139969.0,"Avenida Santa María, Carabayllo, Perú",120.0,Carabayllo,6,4,-11.85058,-77.03495,https://www.laencontre.com.pe/inmueble/d6f3-a97e-25a3d466-8d25d6d443c9-4f28,11,6,0,1,0,0
112000.0,"César Vallejo 144, Urb La Arboleda De Maranga, Lima, Perú",109.0,Lima,3,3,-12.07535,-77.10879,https://www.laencontre.com.pe/inmueble/13ec-9e49-269b58b7-20dfebd167a4-428b,25,36,4,17,1,13
158000.0,"Jiron Rio Lurin 118, Urb Villa Del Norte, Lima, Perú",267.0,Lima,5,2,-11.96865,-77.07076,https://www.laencontre.com.pe/inmueble/401a-861f-baaf19af-b7bc51502469-4505,73,23,7,63,3,14
125000.0,"Chaclacayo, Lima",126.0,Chaclacayo,3,1,-11.98318,-76.7736,https://www.laencontre.com.pe/inmueble/68c-bcfe-2913fb82-28bc53f481a3-4b28,10,5,0,0,1,7
340000.0,"Avenida Huandoy, Ur. Puerta De Pro I Etapa, Los Olivos, Lima, 15307, Per",270.0,Los Olivos,8,4,-11.9385,-77.07632,https://www.laencontre.com.pe/inmueble/1f89-877c-5f89c0da-22de8fb5f9f1-42f2,72,22,0,51,1,37
229000.0,"Avenida Nicolás De Piérola 300-398, Cuadra 3, Ate, Lima, 15491, Per",379.0,Ate,6,6,-12.02392,-76.89413,https://www.laencontre.com.pe/inmueble/d8d6-87c2-b2f27b8c-d63debeda7f1-4748,35,17,1,7,0,15
1700000.0,"Los Petirrojos 255, San Isidro, Lima, Perú",625.0,San Isidro,10,7,-12.09471,-77.0171,https://www.laencontre.com.pe/inmueble/1b75-b2df-67909b1e-7ca0db052b79-4ee6,16,25,3,60,4,90
750000.0,"Los Cedros, Chaclacayo, Lima, Perú",2977.0,Chaclacayo,3,2,-11.97942,-76.78136,https://www.laencontre.com.pe/inmueble/3965-8b1b-97bfa63-61477df0588f-4db3,10,32,0,0,0,7
350000.0,"Carlyle, Lima, Perú",160.0,Lima,3,2,-12.11807,-77.00184,https://www.laencontre.com.pe/inmueble/d1b6-bc4c-959ac69c-91e18f39ee11-4b2a,31,44,2,83,3,26
390000.0,"Jirón Kenko, Surco, Perú",270.0,Santiago de Surco,4,3,-12.13219,-77.00873,https://www.laencontre.com.pe/inmueble/7304-beee-945729d6-a9481c5faa8e-1274,29,43,2,72,2,43
389000.0,"Calle Cerro Blanco 300-364, Cuadra 3, Ur. San Ignacio De Monterrico (san Ignacio De Loyola), Santiago De Surco, Lima, 15803, Per",300.0,Santiago de Surco,6,9,-12.13744,-76.97876,https://www.laencontre.com.pe/inmueble/610218,49,27,1,25,2,28
1380000.0,"Avenida General Trinidad Morán 1419, Lince, Perú",474.0,Lince,10,6,-12.09089,-77.04597,https://www.laencontre.com.pe/inmueble/b4dc-8d87-205d1b46-4f72037ad0fc-46ee,33,23,6,96,7,40
370000.0,"Granadas 124, San Juan De Miraflores, Perú",572.0,San Juan de Miraflores,3,3,-12.15209,-76.9813,https://www.laencontre.com.pe/inmueble/8771-c06d-6aaa50eb-a5bbb93eaecc-4abd,70,33,2,47,6,30
183000.0,"Granadas, San Juan De Miraflores, Perú",230.0,San Juan de Miraflores,10,7,-12.15208,-76.98112,https://www.laencontre.com.pe/inmueble/6e65-8caa-4c2d7fc2-6d4de3bd9f16-470f,70,33,2,46,6,30
259019.0,"Villa Maria Del Triunfo, Lima",480.0,Villa María del Triunfo,3,2,-12.16815,-76.92163,https://www.laencontre.com.pe/inmueble/bdd6-b4db-fd99c6-a8837b12b76b-45b6,19,2,0,0,0,14
140000.0,"Las Perdices 157, Santa Anita, Perú",160.0,Santa Anita,5,3,-12.05369,-76.96457,https://www.laencontre.com.pe/inmueble/60a3-b718-12d958b7-ec5c3db79f6-4624,45,30,2,107,3,80
215000.0,"San Martin De Porres, Lima",140.0,San Martín de Porres,6,5,-12.01032,-77.08539,https://www.laencontre.com.pe/inmueble/6439-9a24-473d7a48-6204db66c373-4a89,71,39,2,31,2,42
150000.0,"Jirón Mamá Ocllo 847, Cuadra 8, Pj. San Francisco De La Tablada De Lurin Sector Segundo, Villa María Del Triunfo, Lima, 15818, Per",150.0,Villa María del Triunfo,7,6,-12.18701,-76.9329,https://www.laencontre.com.pe/inmueble/a473-98b8-15239af8-434582fd2c43-4562,32,20,3,24,0,41
640000.0,"Calle Las Dalias 437, Surco, Perú",227.0,Santiago de Surco,6,3,-12.12832,-76.96922,https://www.laencontre.com.pe/inmueble/fd51-8f73-8876a2f1-f78815814cda-4dcb,37,20,0,3,3,21
289000.0,"Maranga, Lima",95.0,Lima,7,5,-12.07714,-77.09234,https://www.laencontre.com.pe/inmueble/543199,38,45,3,104,4,34
550000.0,"Cieneguilla, Lima, Peru, Cieneguilla, Perú",2520.0,Cieneguilla,4,4,-12.08926,-76.85354,https://www.laencontre.com.pe/inmueble/98c6-b6a1-904a44b9-97399ef56055-4103,0,2,0,0,0,0
300000.0,"Las Palmeras, Cerro Azul, Perú",240.0,Cerro Azul,4,4,-12.96517,-76.50962,https://www.laencontre.com.pe/inmueble/f03f-b59e-f41ba605-f9d27f8a3cab-41e9,0,1,0,0,0,0
375000.0,"Avenida Húsares De Junín 1185, Jesús María, Perú",240.0,Jesús María,,,-12.07962,-77.04461,https://www.laencontre.com.pe/inmueble/9470-9b52-e0ca0436-a7a99d20bd40-1274,72,37,9,94,5,53
540000.0,"Flamencos 418, Lima 15009, Perú",253.0,Lima,5,4,-12.05155,-76.96454,https://www.laencontre.com.pe/inmueble/2084-9cb0-ce25d554-537ab1eabe5e-4bf1,49,42,3,124,3,64
230000.0,"10, Lurín 15823, Perú",500.0,Lurin,3,3,-12.29413,-76.85795,https://www.laencontre.com.pe/inmueble/5c86-8e79-365613a1-1e701ff8605-43fb,11,6,0,24,0,39
1680000.0,"Calle Los Butilones, Lima, Perú",1380.0,Lima,5,7,-12.07872,-76.95297,https://www.laencontre.com.pe/inmueble/4577-ac04-329dd61e-c613eab92035-41f0,8,16,2,23,1,13
180000.0,"Chorrillos, Lima",300.0,Chorrillos,3,2,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/427139,52,19,2,40,4,60
610000.0,"Perugino 160, Lima, Perú",341.0,Lima,5,3,-12.09921,-77.00428,https://www.laencontre.com.pe/inmueble/aaf9-ae04-9609b82b-1f2c376bab1d-46ee,25,30,4,119,6,29
396000.0,"Junta De Propietarios Via Lactea 139, Via Láctea, Santiago De Surco, Perú",175.0,Santiago de Surco,3,3,-12.08657,-76.9718,https://www.laencontre.com.pe/inmueble/e3ea-8229-548451c9-d423267df2ed-40dd,15,6,0,34,3,20
320000.0,"Alameda Manuel Lorenzo Vidaurre, Santiago De Surco, Perú",101.0,Santiago de Surco,8,4,-12.15185,-76.98613,https://www.laencontre.com.pe/inmueble/214b-8294-52695dfb-e527c496e289-408f,53,42,1,60,8,14
700000.0,"Calle Almirante Lord Cochrane, San Isidro, Perú",349.0,San Isidro,8,4,-12.1081,-77.03887,https://www.laencontre.com.pe/inmueble/9b13-9c26-eb368936-df448275342-1274,12,25,2,117,5,44
270000.0,"Pedro Bertonelli 740, San Juan De Miraflores, Perú",237.0,San Juan de Miraflores,4,4,-12.16152,-76.97368,https://www.laencontre.com.pe/inmueble/57a7-ab91-e1af44e5-30d9ecf7586c-4ca7,102,49,3,53,1,16
1750000.0,"Av. Los Geranios, Chaclacayo, Perú",3398.0,Chaclacayo,3,3,-11.97559,-76.76183,https://www.laencontre.com.pe/inmueble/6977-8b75-c54adb18-b66ec00516ba-4206,13,5,0,24,1,27
250000.0,"Calle 5, As. De Los Trabajadores Del Ministerio De Industria, Turismo E Integracion, Santiago De Surco, Lima, 15054, Per",212.0,Santiago de Surco,5,3,-12.15863,-76.99483,https://www.laencontre.com.pe/inmueble/7e01-88d0-3b3c7d99-d41f6288fccc-4138,29,35,2,32,2,1
190000.0,"Aparicio Robles 120, San Miguel, Perú",140.0,San Miguel,3,2,-12.06488,-77.10193,https://www.laencontre.com.pe/inmueble/228-a696-a33fcc85-bc188d2455d6-4509,23,54,6,49,4,40
135000.0,"Jirón Cañete, Lima, Perú",90.0,Lima,6,3,-12.04559,-77.03963,https://www.laencontre.com.pe/inmueble/73fd-b06f-4fead4e1-a7a51a67481-47fa,72,10,16,41,7,46
175000.0,"Alameda San Marcos 232 Cedros De Villa Chorrillos, Avenida Alameda San Marcos, Chorrillos, Perú",310.0,Chorrillos,4,2,-12.1979,-77.00976,https://www.laencontre.com.pe/inmueble/54af-c080-c9390bee-832a86a7da9a-44f0,41,22,2,20,2,60
180000.0,"Planta De Tratamiento Chacrasana, La Bajada, Lurigancho-chosica, Perú",250.0,Lurigancho,3,4,-11.93141,-76.70297,https://www.laencontre.com.pe/inmueble/1d08-8a2f-8ceda57f-aae7a08025a3-49fa,30,3,1,4,0,0
269000.0,"Pueblo Libre, Perú",313.0,Pueblo Libre,7,2,-12.07653,-77.06735,https://www.laencontre.com.pe/inmueble/61d3-afd7-e9732f06-9f998b38533e-1274,51,49,6,138,4,71
198000.0,"Pasaje Manuel Salcedo 134, Comas, Perú",250.0,Comas,6,3,-11.93534,-77.06117,https://www.laencontre.com.pe/inmueble/7668-9788-77e34174-4b4f659d822e-4c37,74,34,1,39,2,10
220000.0,"Las Gardenias, Ate 15011, Perú",196.0,Santiago de Surco,7,4,-12.13035,-76.98278,https://www.laencontre.com.pe/inmueble/5e23-be15-532c2e24-16f127b67758-460a,24,20,1,134,5,26
115000.0,"Amancaes 140, Independencia, Perú",156.0,Independencia,5,4,-11.99102,-77.04563,https://www.laencontre.com.pe/inmueble/835c-a654-2adf871e-e23e739e444f-496f,50,2,2,7,0,0
262000.0,"Miramar 159, San Miguel, Perú",243.0,San Miguel,4,2,-12.08787,-77.08643,https://www.laencontre.com.pe/inmueble/f275-c057-9898843-6571621e9364-4be9,30,30,1,32,2,12
300000.0,"Calle Leoncio Prado 144, San Miguel, Lima, Perú",261.0,Lima,5,2,-12.1735,-76.96381,https://www.laencontre.com.pe/inmueble/a7f7-ab6e-db0e6198-e71b89657f92-4be0,63,24,4,51,0,25
350000.0,"Los Robles 755, Chaclacayo, Lima, Perú",790.0,Chaclacayo,3,2,-11.98007,-76.76996,https://www.laencontre.com.pe/inmueble/18a2-8446-d09b5026-314700894d15-45a8,14,6,0,21,2,34
120000.0,"La Esperanza, Huaral, Perú",500.0,Huaral,3,2,-11.50077,-77.20697,https://www.laencontre.com.pe/inmueble/b970-a703-e3e92f66-3b28a85a10e5-4fb8,41,16,3,26,2,27
240000.0,"Santa Fe, Pueblo Libre, Perú",206.0,Pueblo Libre,9,4,-12.07596,-77.06866,https://www.laencontre.com.pe/inmueble/19a4-bac2-e1e387c9-c98d42f83388-491e,44,45,6,129,4,73
600000.0,"Calle Gral Recavarren 630, Miraflores, Perú",253.0,Miraflores,7,5,-12.1247,-77.03398,https://www.laencontre.com.pe/inmueble/8f0f-abcb-43225992-266577c35c85-500c,17,31,2,289,8,23
1700000.0,"Jr. Los Alamos 217, Urb El Cortijo, Santiago De Surco, Lima, Perú",1251.0,Santiago de Surco,13,9,-12.09357,-76.97194,https://www.laencontre.com.pe/inmueble/7ff7-8401-310a95d-4d85e0154002-503f,12,5,0,25,0,30
242132.0,"Villa Juanita Park, San Martín De Porres, Perú",450.0,San Martín de Porres,3,4,-11.95974,-77.09445,https://www.laencontre.com.pe/inmueble/1c31-892b-9d6d4485-715a41457dff-433b,58,27,0,19,2,21
620000.0,"Los Ficus, La Molina, Perú",462.0,La Molina,9,6,-12.08985,-76.95222,https://www.laencontre.com.pe/inmueble/102-a793-14f02dd4-990c7b29c6e6-4605,4,16,0,26,2,24
180000.0,"Calle 26 1-99, Cuadra 0, Ur. Santo Domingo Ix Etapa, Carabayllo, Lima, 15318, Per",120.0,Carabayllo,17,4,-11.87452,-77.03172,https://www.laencontre.com.pe/inmueble/3eff-ad6a-a932e73f-3cc58a93e379-434d,26,36,0,13,0,12
240000.0,"Jirón Mercedes Gallagher 3084, Lima, Perú",480.0,Lima,,,-12.02236,-77.07627,https://www.laencontre.com.pe/inmueble/b636-97ef-5c98e052-f44fd4c7fefb-4b65,86,37,3,29,0,11
110000.0,"3w92+6fq Puente Piedra, Perú",186.0,Puente Piedra,7,8,-11.8383,-77.09863,https://www.laencontre.com.pe/inmueble/222c-8558-5ed2ccd5-855dabcfa418-44ed,36,5,0,8,0,17
97969.0,"Urb Santa Paula Etapa 2, Carabayllo, Perú",120.0,Carabayllo,3,3,-11.85405,-77.06248,https://www.laencontre.com.pe/inmueble/b75e-8895-d274a67c-f716b1becfaf-4d2b,20,32,2,0,1,0
300000.0,"Calle 13, Ur. Santo Domingo Vi Etapa, Carabayllo, Lima, 15318, Per",580.0,Carabayllo,6,6,-11.87205,-77.0307,https://www.laencontre.com.pe/inmueble/3c91-9474-bbb580f-10c039e87415-4c71,23,35,0,13,0,5
115000.0,"Calle Los Claveles 135, Carabayllo, Lima, Perú",153.0,Carabayllo,3,3,-11.89705,-77.0359,https://www.laencontre.com.pe/inmueble/e3e5-9ba6-e4ae91d-d70b9738e2be-4d7f,79,60,4,52,2,29
155000.0,"Las Lomas, Asia, Perú",337.0,Las Lomas,3,2,-4.65584,-80.24086,https://www.laencontre.com.pe/inmueble/f320-91e8-529ae703-7ff1c6bea4e8-476d,3,5,0,26,0,6
210000.0,"Av. Grau 2195, El Agustino, Perú",338.0,El Agustino,6,4,-12.05014,-77.00157,https://www.laencontre.com.pe/inmueble/bce5-8f25-dad18f0d-9d85f48466b7-4d2e,51,35,5,36,0,0
370000.0,"Viña Del Mar 166, Lima, Perú",495.0,Lima,4,4,-12.08312,-76.91162,https://www.laencontre.com.pe/inmueble/f59e-a6d2-96b995d-660f905c4ddf-4309,8,4,0,1,2,0
475000.0,"Jirón Los Civiles 193, La Molina, Perú",360.0,La Molina,8,7,-12.06549,-76.95072,https://www.laencontre.com.pe/inmueble/3972-948f-23db7fe5-f1c24a41cdaa-48bd,30,33,2,22,4,22
280000.0,"Avenida Alameda San Lorenzo, Chorrillos, Perú",176.0,Chorrillos,6,4,-12.20127,-77.00999,https://www.laencontre.com.pe/inmueble/b659-ae3b-837dd438-18bdc992b95f-4807,43,31,2,22,2,27
522000.0,"Junín 263, La Molina, Perú",300.0,La Molina,4,2,-12.08826,-76.92639,https://www.laencontre.com.pe/inmueble/5307-b59e-60300ef5-1391aca52e07-41b6,5,7,0,1,2,1
150000.0,"Asia, Cañete",140.0,Asia,3,5,-12.76551,-76.61171,https://www.laencontre.com.pe/inmueble/3a1f-9fd6-45b0cfec-e2c97ff6e6d4-4e11,0,0,0,0,0,0
85000.0,"Carabayllo, Lima",272.0,Carabayllo,3,1,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/82bf-b69f-b0176836-91e0880dcb09-4d62,0,1,0,0,0,0
600000.0,"Av. Canadá 3440, San Borja, Perú",240.0,San Borja,3,3,-12.08155,-76.99452,https://www.laencontre.com.pe/inmueble/61bb-97ea-4487033c-98a4e4eaf4a2-45bd,44,21,1,70,1,18
210000.0,"Huertos De Villa, Lima, Perú",200.0,Lima,4,5,-12.20281,-77.00027,https://www.laencontre.com.pe/inmueble/3892-941c-7eff764e-59a91ba3f728-4981,32,6,1,10,0,7
1500000.0,"Los Recuerdos, San Borja, Perú",607.0,San Borja,4,3,-12.1067,-76.98062,https://www.laencontre.com.pe/inmueble/2b9c-9bf7-18b4d40f-e85aa467cca8-4d51,14,40,1,67,3,26
240000.0,"Veterinaria Dogs Y Cats, Jirón Ica 3784, Cuadra 37, Ur. Peru Zona Iv, San Martín De Porres, Lima, 15106, Per",232.0,San Martín de Porres,6,3,-12.03079,-77.0896,https://www.laencontre.com.pe/inmueble/c18-b29d-3545866d-417cfa4e5dfa-4a00,63,21,5,35,1,12
3514613.0,"Urbanización San Antonio De Mala, Mala, Perú",60.0,Gallur,2,1,41.8471,-1.31044,https://www.laencontre.com.pe/inmueble/47b8-b20e-5b46dc50-f20e904c5843-4fec,0,0,0,0,0,0
900000.0,"Bresciani, Lima, Perú",303.0,Lima,4,3,-12.15212,-77.02316,https://www.laencontre.com.pe/inmueble/428c-8133-2de3913c-9ba206df0c77-4fc7,21,19,3,125,1,9
50000.0,"Pasaje Los Cedros, Ah. Huaycan Zona R, Ate, Lima, 15483, Per",60.0,Ate,5,2,-12.03307,-76.82226,https://www.laencontre.com.pe/inmueble/be09-87fc-6ab83db0-b93c0f16b1c0-468f,10,0,1,0,0,0
65000.0,"Las Flores, Ancón, Perú",160.0,San Juan de Lurigancho,2,1,-12.00798,-77.01379,https://www.laencontre.com.pe/inmueble/d6ad-88ab-46ebd9fe-e5d0cd4853ad-4981,70,35,2,71,0,11
311258.0,"Jirón Milton Numazon 215-233, Cuadra 2, San Martín De Porres, Lima, 15108, Per",179.0,San Martín de Porres,7,7,-11.99887,-77.08694,https://www.laencontre.com.pe/inmueble/c558-a283-a95218fe-f2aa3e16c241-4e1b,88,32,0,20,0,42
185000.0,"Topacios 259, Comas 15311, Perú",148.0,Comas,6,3,-11.96156,-77.06138,https://www.laencontre.com.pe/inmueble/bbc3-83c2-5c6b69bf-6b25bb475db5-4687,86,21,6,21,2,35
550000.0,"C7hv+73 San Antonio, Perú",330.0,San Antonio,5,7,-12.63783,-76.65143,https://www.laencontre.com.pe/inmueble/ade3-83b4-3b8693ba-94cca8107344-47be,2,2,0,0,0,0
210000.0,"Los Olivos, Lima, Perú",230.0,Los Olivos,10,4,-11.97626,-77.07503,https://www.laencontre.com.pe/inmueble/d90f-a3a1-7031415-ca20e1566a47-4a73,81,45,4,70,2,65
319999.0,"Maranga, Lima",214.0,Lima,5,3,-12.07714,-77.09234,https://www.laencontre.com.pe/inmueble/570037,38,45,3,104,4,34
230.0,"Calle Las Pléyades 101-199, Cuadra 1, Ur. Matellini Etapa I, Chorrillos, Lima, 15054, Per",133.0,Chorrillos,6,4,-12.17132,-77.00045,https://www.laencontre.com.pe/inmueble/e962-b3f2-6661ab55-d7fa56eaeaf2-4b5d,41,20,1,11,2,80
750000.0,"El Sol De La Molina, Lima",1080.0,Lima,4,4,-12.08324,-76.90334,https://www.laencontre.com.pe/inmueble/a73f-972f-599ccb6-cfe7bf1e6195-1274,7,4,0,8,3,19
685000.0,"Alameda Agua Marina, Ur. Las Brisas De Villa, Chorrillos, Lima, 15067, Per",600.0,Chorrillos,4,5,-12.22059,-76.99225,https://www.laencontre.com.pe/inmueble/164a-ba1e-5f51d86e-999d56a6a6ec-47c9,1,9,0,0,0,0
4866388.0,"Carabayllo, Lima, Per",76.0,Carabayllo,3,2,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/dd5b-8a5a-9362bdc9-87800d8a6c3c-4212,0,1,0,0,0,0
410000.0,"Campoverde, La Molina, Perú",379.0,La Molina,3,4,-12.07383,-76.93655,https://www.laencontre.com.pe/inmueble/afd1-b8cf-9ddc83e0-d3c3cb630f6f-44d3,12,14,2,37,0,26
65000.0,"Aurelio Souza 428, Lima, Perú",62.0,Lima,1,1,-12.14027,-77.01431,https://www.laencontre.com.pe/inmueble/313d-85e8-fb952b68-73abf75631d7-46c4,38,33,2,77,1,68
135000.0,"Av. Los Diamantes, Lima 15109, Perú",197.0,Lima,6,2,-11.98365,-77.09263,https://www.laencontre.com.pe/inmueble/b301-b4b6-721ee13e-b741a2745589-4875,88,39,1,12,1,32
120000.0,"Jirón Huanta 559, Lima, Perú",225.0,Lima,4,1,-12.0491,-77.022,https://www.laencontre.com.pe/inmueble/357e-bf6d-1ee17dcc-404c4662ab30-488c,43,5,15,46,2,7
720000.0,"Julio C Tello 136, Miraflores, Perú",361.0,Miraflores,4,3,-12.10565,-77.02862,https://www.laencontre.com.pe/inmueble/286b-a31a-f5964747-d5da36c024ee-4660,19,17,4,54,5,59
150000.0,"Av. La Unión 1214, Villa María Del Triunfo 15828, Perú",140.0,Villa María del Triunfo,6,2,-12.17957,-76.94751,https://www.laencontre.com.pe/inmueble/85f7-9f2e-86330653-632aedd42fb7-47ac,41,13,3,11,1,18
